userId,itemId,rating
110,4671,3.5
222,7349,3
110,39292,4.5
44,1196,2
150,104272,2
163,1286,2.5
178,2371,3
446,3746,3
364,318,4.5
33,4022,2.5
519,2004,2
270,364,4.5
453,3930,2.5
277,260,4
185,1270,5
277,1673,4
60,3988,4
13,508,4
134,1544,2.5
97,2633,2
542,2000,4
303,786,3
182,1333,4
0,81229,4.5
455,2012,3
105,1254,4
478,923,2
507,4734,3.5
571,2863,4
1,33004,4
127,7254,4
519,2123,3.5
531,19,2
543,1136,5
360,110,5
552,39446,4
542,4233,3
528,26258,5
608,589,5
24,3720,4
481,7004,1
272,6711,3
398,40414,4.5
105,1265,3.5
181,57669,5
11,88356,3
177,4995,4
475,167570,4
294,508,3.5
65,8360,3
276,539,3.5
388,1188,5
11,2810,4.5
182,5349,4
365,1207,4
376,2137,4
171,708,4.5
286,508,3.5
431,2087,3.5
43,104,3
376,919,4
475,180045,4
565,137345,2
33,587,3.5
525,600,4
43,124859,2
171,3471,3.5
453,26249,5
277,1722,2
474,3257,3
300,2009,4
110,1299,3.5
271,105246,3.5
548,112183,4
514,1610,4
300,3723,5
110,44694,4.5
154,1552,0.5
603,50,5
504,4025,1
455,81788,4.5
335,7,4
442,1019,4
1,3175,3.5
565,1777,2.5
43,27478,3.5
345,2353,4.5
565,156675,2
169,2369,3
367,589,3.5
604,3418,4
171,2355,4
0,122916,5
0,8866,3
596,7361,4.5
432,3949,4
455,6534,3
194,838,3
369,318,5
475,4994,4
476,60069,4
13,2356,1
532,2916,4
390,8533,4
159,142422,3.5
181,3081,3.5
366,2600,5
181,8874,3.5
43,2368,2
563,1345,2
314,27831,4.5
213,79695,2.5
526,78499,5
517,1279,4.5
397,2000,3
95,1200,2.5
192,116529,3
127,590,4.5
149,1221,3.5
268,1608,4
228,915,2.5
24,6250,3.5
178,4262,4.5
555,1358,4
585,780,3
182,474,4
378,8874,3
0,86295,2
565,3947,3.5
548,586,3
514,4321,3
222,5952,4.5
46,2450,3
95,1268,5
270,8368,4
452,434,1
266,2518,2.5
525,5956,4
306,592,3
449,434,4
131,2804,4
46,5903,3
532,4720,5
62,159755,1.5
576,2628,3.5
517,74458,4.5
46,1979,3
508,2542,4
268,1994,3
519,2006,2.5
565,27865,3.5
365,27020,3.5
105,348,2.5
501,2302,3
336,67255,5
475,39427,4
598,1204,5
191,5952,5
453,40583,3
181,597,3
149,4876,3
231,2492,3
475,1641,4
286,1968,3.5
271,150,4
543,1080,5
565,81782,2.5
571,1487,4
526,51939,2.5
65,119145,4.5
281,2683,5
552,6951,3
565,6162,3.5
44,1237,3.5
108,6296,4.5
523,7115,0.5
543,589,1
261,2396,4
320,2908,4.5
120,32243,3.5
604,3141,1
565,45648,2.5
210,508,4
565,6166,1.5
359,485,3
600,1214,4
218,904,4
282,2918,3
156,2018,4
557,588,4
272,6947,3.5
449,1784,5
105,1212,5
453,4002,3
294,2762,2.5
314,79357,4.5
377,1584,2
274,70,5
565,3270,3.5
395,800,5
366,50842,4.5
171,5802,4
552,70183,3
272,4643,2
320,27773,3
80,4896,2.5
500,4223,3
469,2080,3.5
33,1393,3.5
231,2002,3
127,153,3.5
565,46367,2
171,8266,2.5
517,1884,5
481,3826,0.5
276,6754,3
481,1777,3
226,52975,4
45,63131,3.5
58,112290,4
11,3471,2.5
105,4007,3.5
181,1374,4
500,377,3.5
386,6593,4
574,112,4
222,5954,4
350,780,5
213,1721,4
181,2378,1
314,119141,3
395,5283,3
43,1375,3
231,4047,5
105,6669,3.5
388,41,5
601,112,3
43,4221,3
475,30749,4.5
13,2424,2
601,1356,5
395,1206,5
149,69526,3
500,2572,2.5
124,203,5
159,6058,3
96,2640,4
307,368,4
252,112175,4.5
558,5632,3
105,7333,4
479,123947,2.5
455,40819,4
382,4153,0.5
566,1210,3.5
159,2011,4
171,5991,4
76,1949,3
517,1247,3
525,3576,3
552,73017,3.5
431,647,3.5
58,88810,4
46,1562,1
352,231,2
166,4993,3.5
530,1390,3
11,1566,4
110,4847,3.5
475,3114,5
97,1527,4
424,587,3
272,8972,3.5
565,36517,2.5
314,60074,3
522,8972,2
534,5669,2.5
100,262,4
175,2987,4
523,1307,5
159,104,3.5
329,923,4
463,762,3
236,2141,5
71,150,3
0,7445,4
149,502,3
225,7153,3.5
365,25,3.5
295,109723,3.5
120,151739,2
354,1136,4
488,6890,2
28,5952,3
219,1641,4
222,3175,2.5
453,2003,3
92,852,4
525,319,4.5
217,4226,4.5
395,293,5
397,3334,4.5
282,2617,3
105,5481,2
541,4370,1
519,3421,3.5
571,1947,5
314,96861,3.5
276,3889,3
286,1291,3.5
475,6335,4
407,2683,3.5
468,1200,5
127,2431,4.5
395,1245,5
68,2968,5
453,44555,5
171,1296,4
525,1407,3.5
517,3703,3.5
75,65088,4
294,778,3.5
372,128695,2.5
555,2396,4
191,457,4
196,289,3
565,6581,2
167,4262,2
213,54001,4
546,2141,2
15,410,3
378,5418,3.5
444,55820,4
572,648,5
24,1726,0.5
339,48696,4.5
565,168608,3
598,1095,2
178,3702,3
497,112852,4.5
485,3972,5
314,135143,4
481,481,1.5
279,1242,4
43,122490,1.5
571,718,5
494,94864,3
574,39,3
210,2243,4
69,165,3
500,1307,5
80,6595,2.5
120,108932,5
134,103339,2
355,45517,4.5
481,2006,0.5
372,95543,1
286,97913,4
266,1288,3.5
99,246,5
552,7254,4
510,80551,3.5
366,9010,5
531,497,4
475,1799,4
138,1732,5
65,317,3.5
266,2699,2.5
314,60126,3
552,736,3
105,3034,3
314,54503,4
537,1617,3
382,1036,3
86,6934,2.5
110,26810,4.5
294,97921,2.5
517,1394,3.5
138,1952,5
569,2471,1
271,82202,1
59,223,4
514,7569,4
273,41566,4
509,79702,4
272,6378,4.5
246,2,3
171,6890,4
508,1544,2
2,4239,4.5
11,6874,5
500,4452,1.5
62,128099,4.5
296,6539,4
246,1676,3
475,4681,4
513,10,2
526,7065,2
570,4489,4
481,5541,2.5
382,4447,1
570,661,4
46,367,5
33,3686,1.5
268,1258,5
185,43560,3
534,48774,5
366,112552,4
131,913,5
585,6377,4.5
514,96121,1
438,7254,3.5
475,4239,4
465,135,4
71,6104,4
449,586,2
348,1747,4
552,57368,2.5
0,1566,4
41,442,3
510,74324,4
298,1565,4
6,52712,0.5
552,673,2.5
11,97921,4.5
543,6378,3
413,938,5
110,345,4.5
178,1208,4.5
131,1079,3
321,5673,2
43,65,1
100,1270,3.5
534,31696,3
159,60074,4
407,150,5
138,2804,5
541,5618,3
86,208,2.5
213,152077,4
340,296,4.5
536,778,4
468,555,4
475,6809,3
475,552,3
541,2100,3
268,1222,5
431,4378,2
120,67888,4.5
0,5444,5
509,95311,5
545,1230,3
570,88810,3.5
173,592,3
273,6870,4.5
431,3300,2.5
82,589,4
105,7936,4
62,3825,3
576,4776,4
385,1022,3
228,253,2
562,227,3
276,1196,5
526,87232,4
443,54286,2.5
523,368,4
286,1214,4
220,319,3
471,1663,3
66,2139,4
100,59369,4
305,89087,4.5
467,743,4
2,2335,4
105,3984,3
561,351,4
526,6297,3.5
250,2028,3
431,87306,3
566,1954,3.5
176,9,3
382,40815,3
588,79132,1.5
278,3363,4.5
366,175303,3
119,3033,4
364,1617,4
1,8360,3.5
413,474,4
507,6942,4.5
171,4132,3
301,780,4
526,3186,3
481,2822,4.5
0,95149,5
246,1377,2
11,1673,4
475,3847,2
378,6242,2
228,261,4
181,1253,3
159,296,4
245,5804,3
367,2005,4.5
475,6863,3.5
336,1485,4.5
148,1214,4
565,3489,3
326,134130,3.5
475,5258,2
11,858,4
525,162,3.5
163,2791,4
163,4833,3.5
59,608,4.5
108,87222,3.5
11,64614,5
415,339,5
533,3623,4.5
295,4718,4.5
96,1276,4
250,5810,5
520,2731,2
298,953,5
531,208,2
528,2384,1.5
178,3438,3
36,1291,4.5
519,8665,4
149,3949,4.5
105,52973,3.5
519,3868,1
528,8368,4
76,599,4
192,8807,4
163,185029,4
565,8809,2.5
295,2763,4
149,7439,4
272,3948,3
224,44,1
546,3173,1.5
270,1246,3
21,381,5
131,1371,2
231,1690,5
43,7036,2.5
26,1617,3
522,1225,3.5
166,541,4.5
525,4378,3.5
514,103335,3.5
355,592,3.5
407,2502,5
43,116207,1.5
147,2384,3
528,5339,3.5
43,52730,2.5
186,144,4
105,1947,2.5
555,1089,4
131,1370,2
341,3362,2.5
222,4963,4
13,3477,2
545,6810,1
600,48385,4.5
552,6213,4
479,72641,4.5
488,46572,4
561,442,5
588,61024,5
0,76251,4
453,2403,4
52,6365,1
551,8368,5
517,103384,3.5
78,5420,1.5
177,170697,4
181,3483,2
108,104457,4.5
497,1,5
46,2953,1
138,3022,5
382,7147,2
558,32587,2.5
178,4710,3.5
528,1244,5
596,30749,4
153,410,4
0,117192,4
336,7318,0.5
603,161,4
74,93272,5
528,1409,1
565,4890,2.5
467,1409,4
65,71264,3
43,104245,2.5
171,4621,2
290,1704,4
138,10,2
555,1610,5
189,597,4
171,3798,1.5
500,2006,1.5
514,2080,3
431,50872,4
178,5378,3
519,4396,2
505,2116,5
109,3996,2.5
316,805,3
62,108156,3.5
565,4593,2
43,2264,3
459,2959,4.5
108,136598,2.5
565,91981,2.5
530,367,5
140,150,3
517,109374,4
552,37853,3
352,2395,3
44,2628,0.5
278,4973,3.5
138,2302,4
66,5617,5
218,541,3.5
379,1188,4
82,3362,4
183,54259,3.5
343,3044,4
431,527,4
272,41569,3.5
66,6378,4.5
447,5225,2
455,168252,4
543,2012,3
324,8368,4
565,1608,2.5
365,7153,4.5
307,315,3
110,6954,4.5
408,954,5
382,8533,1
562,569,3
508,1485,4
517,8368,3
596,87222,2
471,2918,3.5
159,97913,4.5
525,2391,4.5
85,3210,4
307,553,4
240,1961,4
522,50802,3.5
120,139640,5
181,6645,3.5
108,8784,3.5
156,4848,1.5
522,48394,4
218,82459,3
178,2010,4
171,345,3.5
523,4374,4.5
452,858,5
522,1702,3
163,31150,2
43,33004,3
171,4014,3
355,588,4.5
13,308,4
525,1245,4.5
364,2396,4
431,8371,2.5
11,1777,3.5
560,59725,3
500,47,4.5
123,356,4
237,265,4
519,1240,3.5
80,4623,4
519,455,1
105,3639,3.5
431,60074,3
62,364,3.5
349,7153,3.5
49,186,3
201,2011,4
336,6936,5
602,3835,4
560,30812,4
192,32031,4
358,780,3
156,4718,3
149,1645,3.5
63,64957,1
266,1193,4
519,1639,1
175,5902,5
159,187593,5
569,2064,5
138,1259,5
68,3387,2
0,40815,5
274,1673,5
322,858,5
0,2791,4
475,2372,2
27,527,3.5
475,3729,3
379,357,3.5
449,4545,4
181,4966,3
100,367,2.5
131,2716,5
339,6870,4
150,1617,4
569,1288,5
0,1214,5
409,51935,3
447,356,3
576,1377,1
515,223,4
565,55205,2.5
0,2003,5
68,1806,2
7,307,1
271,8533,2.5
267,1196,5
600,56145,4
526,3362,2
282,2802,2
273,8641,4
475,1307,4
296,6,4
108,26510,3
228,1244,2
148,1711,4
547,1220,4
533,2502,5
519,174,1.5
126,485,3
295,103384,4
362,5989,4
372,3022,3
243,4886,3.5
13,5060,3
95,6378,3
182,5603,5
364,589,3.5
505,1049,5
231,2900,3
290,2723,3.5
260,6377,5
449,257,3
497,58559,4
99,922,5
167,7445,2
143,5081,2
74,1221,3
75,858,5
449,349,4
110,461,4
80,37830,4
480,457,3
218,25788,3.5
248,63540,3.5
603,482,3
523,380,4.5
95,527,4.5
501,1201,4
273,888,0.5
0,44020,3
159,541,4
36,2193,1.5
355,3263,3
171,4041,3
110,1089,5
181,60760,2.5
455,6300,4.5
431,3082,3.5
211,10,3
271,27904,3
43,93242,1.5
146,158,3
402,1608,2
349,55363,3
286,149406,4
62,165483,4
247,1466,4
525,1610,4
138,1676,1
246,2053,1
382,74946,0.5
509,37731,5
362,2028,5
555,1304,5
525,4979,4
149,7369,1.5
449,4084,4
108,104243,3.5
159,122904,4.5
110,6961,4
220,172,2
100,3176,4.5
294,1201,3.5
58,7458,0.5
408,541,4
86,51255,3.5
473,3753,4
13,1958,4
171,36,5
66,6287,4.5
62,168418,4.5
44,166643,2
105,3476,4
474,4975,2
475,4027,5
156,4299,3.5
11,592,3.5
120,105540,4.5
210,3704,3
475,1023,4
509,665,4.5
52,1393,3.5
475,2060,4
287,694,4
138,1917,1
96,2407,4
161,428,5
518,71579,4
68,1234,4
276,8864,3.5
574,5218,3.5
500,33166,4
314,91529,5
604,8128,4
440,2139,3.5
494,3535,3.5
455,589,4.5
108,6936,3.5
2,3285,3
159,90439,3.5
431,2683,3.5
431,104841,3
552,2018,1.5
441,2918,4
382,35836,3
538,5,3
193,1921,3.5
238,173,2.5
509,7327,4
453,1270,5
552,1682,4.5
13,36,4
51,51255,4.5
163,7730,3
565,99638,3
428,3911,4
517,94953,4
267,1288,5
565,5521,2.5
565,2421,3
514,3948,2
365,4641,3.5
500,1036,3.5
171,8121,3
510,90343,3
565,6582,1.5
268,1587,5
131,922,4
552,7143,3
109,3072,2.5
138,527,4
133,233,3
349,442,1
431,296,2
407,208,0.5
526,1387,3
397,6659,3.5
540,703,2
105,2871,4
228,357,3.5
108,319,3.5
120,158882,5
526,79091,4
588,8533,2
398,2959,4
455,157110,4.5
314,69122,4
327,3717,3
272,8784,4
377,6796,2.5
358,1060,4
149,60538,3.5
99,8228,4.5
171,7371,4.5
349,224,3
171,3261,3.5
24,6753,2.5
397,7162,3.5
295,115149,3.5
113,7153,3
266,8910,2
491,339,4
221,552,3
574,1213,5
228,3186,4.5
453,5445,3.5
449,1453,2
550,4262,4
182,2858,4
517,5791,4
86,2916,4
475,101,4
231,3678,5
519,1432,3
148,1245,3.5
138,208,3
364,1214,4.5
251,356,4
13,714,1
565,7570,2.5
364,1732,4
600,1653,5
102,7147,4
382,54272,3.5
201,5010,3
182,926,4
254,190,2
178,1092,2.5
138,2529,4
203,111,5
134,3753,4.5
57,608,5
491,1479,4.5
526,2082,2
479,112788,2.5
24,3977,0.5
449,4351,5
432,116797,4.5
372,134170,2.5
181,2567,2
62,66203,2.5
149,4886,3.5
142,4034,4
461,2718,3
548,69122,3
275,153,2
11,58299,3
109,480,4
362,2502,5
171,3098,3.5
62,4718,2
526,52245,2
96,2672,4
565,26375,3
174,2959,4
565,293,5
565,8636,3.5
181,5418,3.5
13,3993,2
355,139385,4.5
565,1393,4
499,1285,4
107,3701,4
473,5524,3
142,55247,2.5
271,84152,3
561,413,3
560,56367,5
238,1234,3.5
49,420,3
29,68954,5
565,4564,2
145,1586,2
380,527,5
546,4308,4
453,1262,5
105,2729,4
526,2746,4
415,161,3
43,120783,2.5
286,60684,3.5
430,56757,3.5
507,59615,3
101,3147,5
24,1080,4
555,1214,4
314,27660,4.5
10,3263,3.5
348,3039,5
475,47,4
102,480,3
254,800,4
515,1203,4
386,339,5
421,3552,5
300,3740,4
273,1887,2.5
167,6953,3.5
364,4226,5
11,3618,4
507,3247,4.5
88,367,3
303,733,4
66,1285,4
138,1129,4
576,2890,3.5
421,3147,5
181,4890,4
268,3175,4
407,2985,4
181,3040,3
552,780,3.5
565,1103,3.5
0,46965,3
369,329,3
262,94864,4
22,33615,5
515,1057,3
274,1986,1
196,491,3
474,2951,4
54,170,4
179,50872,5
219,1014,0.5
519,1779,3.5
562,500,4
365,1994,4.5
395,1333,4
218,1287,4
58,106916,0.5
194,2997,5
288,4973,5
157,2948,3
159,2918,3.5
295,8972,4
273,3481,4
296,1266,4.5
171,337,4
140,170,1
523,457,4.5
131,2001,3
282,19,1
222,7327,2
178,457,4
120,5449,2
603,22,3
566,924,4
13,2936,5
402,4500,4
475,458,3
440,2997,3.5
91,345,4
526,91104,2
193,1186,3
325,110,5
11,72998,4.5
517,5502,3.5
565,3020,3
154,593,4
146,282,4
219,1608,3
576,2571,4
138,3363,4
31,1721,4
475,535,3
295,102993,2
382,74458,2.5
218,6235,4.5
565,3591,2.5
24,33004,5
565,4285,2.5
590,5890,4
395,1210,4
218,52435,4
526,58803,4
589,5989,4
331,43936,2.5
162,6218,2
515,590,3
127,593,4
528,4558,3
334,69757,4
443,37733,2.5
464,1170,3
555,7323,3
74,589,5
182,1213,5
573,2924,5
266,919,3
37,904,5
24,1889,4
520,82461,3
46,1032,3
376,3438,3
519,7324,4
171,7614,4
500,1222,3.5
149,4386,3.5
547,4886,5
271,148881,4
475,3810,3
74,86298,5
465,466,5
192,79702,4.5
431,92420,2
13,2160,4
334,597,2.5
231,314,4
171,1882,2
552,8874,3.5
182,1267,5
19,1387,4
183,2683,3
2,4975,5
314,176601,5
499,3182,4.5
475,95558,4
273,1262,4.5
149,5127,2.5
602,1234,5
266,1608,3
178,186,2.5
266,466,3
352,427,3
221,981,3
0,53464,3
513,61,4
358,141,3
501,2121,2
12,3114,4
263,150,5
525,1480,4
349,52952,3.5
407,61024,3
38,2858,4.5
552,34520,2.5
185,8965,5
205,112138,4
509,60069,5
171,5504,3
445,1485,3
319,6365,4
39,1641,4.5
46,374,1
522,7444,2.5
108,6755,4
166,1230,4
137,736,5
268,474,3
525,1215,4.5
201,4874,3
431,62956,4
131,3827,4
358,818,5
537,2858,4
385,1954,2
160,10,5
273,6548,3
181,736,2
285,608,5
349,31420,2.5
365,186,2.5
505,3809,4
99,955,3
326,37729,5
565,102445,3
606,1288,4
286,86332,3.5
80,2273,3.5
285,4958,4
13,1221,5
365,6711,4
149,2096,3
163,38583,2.5
107,5288,5
542,4193,4
499,3052,4.5
490,589,3
108,89864,4
185,87222,1
541,26528,4.5
565,2023,2.5
602,2492,4
548,3949,4.5
565,3700,2.5
263,597,4
178,73023,4
365,2959,4.5
2,7285,4.5
377,419,2
431,3409,3
517,1961,3.5
123,1829,3
382,741,3.5
43,2889,4
291,10,3
362,8961,4.5
105,413,1
520,4878,2.5
479,112138,4
465,784,5
260,5618,5
565,132084,2.5
94,88125,4.5
12,2302,4
366,143355,3.5
222,5679,4.5
246,153,3
382,4890,2.5
508,973,4
297,4306,4
453,5618,5
365,36,4
235,1105,4
532,5646,5
276,2700,4
39,3421,5
348,2916,5
534,4018,2
206,4306,3
163,474,4
404,761,3
96,2628,4
2,1593,4
543,1206,4.5
98,4963,5
338,3186,3.5
519,40278,4.5
149,7143,4
231,3662,3
213,61323,3
565,33725,3.5
602,3175,4
156,4369,2
11,293,4
288,377,4
149,2,3.5
23,3717,4
142,780,3.5
164,1882,1
558,4816,4
596,1206,4
501,3102,3
290,103596,3
468,1215,4
235,1363,4
171,5428,1
428,55290,1
24,53574,4
183,8874,5
171,2329,4
97,2115,1.5
521,619,5
80,6283,3.5
556,61248,3.5
519,2011,2.5
442,2114,4
254,3079,3
379,527,4.5
285,2329,5
181,35957,3
43,1209,5
136,784,3
600,34048,4
397,903,5
296,37729,4.5
475,208,2
0,5047,4
149,317,3
526,81834,5
475,2474,4
156,6297,4
479,72998,3.5
349,1480,3
206,7153,4
516,837,2.5
171,5625,3
295,5349,3
475,1148,5
394,527,5
171,6170,3.5
198,3912,1
475,3249,3
13,502,2
376,1373,3
394,2396,5
218,74545,4.5
332,2013,3
475,3831,3
552,57243,3
177,904,5
570,1387,4
398,80906,5
248,1917,3.5
101,3844,4
431,8917,2
0,3916,5
248,5378,4
595,6378,3.5
156,6333,4
504,3910,3.5
323,7153,4
167,6874,5
446,1136,4.5
509,72998,4
526,2059,3.5
294,2,2.5
218,48385,4
453,142448,3
342,5952,3
164,405,1
488,1729,4
68,2416,3
178,1303,3.5
377,4262,4
178,3948,2.5
342,1221,5
509,5816,3.5
228,5669,3
272,36517,4.5
0,5833,5
248,31685,3.5
536,3826,2
98,4973,3.5
540,196,3
307,799,4
37,2396,5
456,142115,5
560,4878,5
431,160,2.5
194,588,4
240,95,2.5
600,7143,4.5
270,733,4
0,7022,5
108,26159,4
537,8958,3.5
504,7937,3
431,1215,2.5
100,5103,5
85,933,5
201,3703,5
598,926,3
585,53996,5
501,1408,3
96,2322,4
0,30793,2
555,5291,3.5
408,172,2
110,7090,4.5
552,60756,3.5
490,316,3
514,45672,2
86,1729,4
276,861,4
77,134130,4.5
43,2916,3
196,1187,3
604,2395,3.5
484,108932,5
525,6001,4
153,110,5
572,231,3.5
475,2915,4
272,44974,4
161,64614,4.5
272,5445,3
129,553,3
343,1129,5
41,608,3
555,2028,4
171,4672,3.5
369,595,5
272,51698,3.5
216,49530,4
305,5574,4
181,2728,3
219,2379,2
181,2286,2
273,1954,3.5
526,1198,3.5
142,1721,4.5
352,1792,2
159,112138,4
576,3717,2
407,49272,4
565,1120,3.5
341,1015,2
12,1952,5
365,1302,4
574,733,4
100,8228,3
13,4148,2
110,1835,3.5
82,43396,4
192,90522,3.5
26,2421,3
0,6755,4
475,333,3
417,590,4
475,4587,3
474,1183,3
596,6807,4
475,116797,4
171,260,4
519,2028,4.5
160,316,4
37,1219,4
146,351,3
326,95167,4.5
413,969,5
525,2541,4.5
475,4203,3
25,139385,4
500,4734,1
337,370,4
282,1589,3
30,26704,4
463,661,4
475,56788,3.5
526,55276,2.5
52,2321,4
312,2571,4
525,1447,4
105,37545,3.5
517,32,4.5
353,1265,4.5
240,6378,3
565,2269,1.5
108,92507,3.5
366,1206,4.5
290,71106,4
606,2616,3.5
574,474,5
571,2702,3
248,33660,4
511,628,4
362,780,4
129,592,4
453,1219,5
528,1701,4
355,1721,3
53,159817,5
219,5712,3.5
254,106,4
385,1027,4
500,8361,2.5
431,8781,2.5
86,6863,3.5
62,47610,3.5
210,2349,4
594,5008,4.5
155,5952,4.5
155,3421,4
282,1686,3
13,1627,4
43,4159,2
435,858,5
5,4967,4
276,4084,4
154,140174,4.5
35,539,4
372,79132,2.5
46,6537,2
503,780,4
254,265,5
120,182731,4.5
512,316,3.5
501,1954,4
519,3274,3.5
603,21,4
273,3653,5
500,4816,4.5
236,1127,4
528,172,2
110,48214,3.5
381,667,2
561,711,5
395,2797,5
181,30810,4.5
134,4679,4
246,2406,2
110,5139,3.5
526,1220,3
178,71464,3
392,153,3
376,1573,4
219,1991,3
82,344,3.5
517,44555,4
428,5015,0.5
178,25825,4
380,849,4
181,4008,3.5
268,1214,4
408,2496,3
162,5989,2
508,3363,4
349,8977,2.5
503,2916,4
395,527,5
91,237,4
406,7153,3.5
23,3977,3
519,1831,3.5
469,252,4
608,2804,5
271,111384,4
565,99007,2.5
585,6333,3.5
355,4085,4
555,912,5
565,51540,3
377,33499,2
164,1375,2
475,4343,2
410,2291,4
528,8970,2
530,32,3
277,4067,4
134,2402,4
159,4011,4
473,33679,4
24,8622,4
596,48394,3.5
528,1835,2
565,4563,2
475,8784,5
92,24,3
52,3793,4
45,1923,4
603,780,4
0,2081,4
80,1270,3.5
566,152081,3
525,372,4
62,97913,3.5
108,134130,3.5
503,2135,4
105,4065,2.5
96,3733,4
565,70728,3.5
171,955,4
500,780,3
364,2858,4.5
42,368,4
547,6565,5
486,356,4
500,1061,3.5
570,616,3.5
249,4226,3.5
343,4799,3
57,383,3
395,368,4
120,149406,4
276,1907,2.5
574,8636,3.5
520,296,4.5
146,21,4
143,593,4
550,457,3.5
576,1682,3.5
144,1213,4
298,4489,4
526,54272,3
475,4008,4
517,88140,3.5
481,2716,4
528,231,3.5
378,4878,3.5
298,2804,5
65,63113,3
226,4720,5
171,3160,5
500,2987,4
39,6003,4.5
475,2137,4
276,786,3
171,2374,2.5
43,152091,2.5
89,27020,3.5
43,49220,2.5
526,7064,3.5
148,1206,4
210,1719,4
68,761,3
43,2718,3
105,3038,3.5
108,6957,4.5
475,762,2
101,161582,3.5
282,786,4
397,930,4
517,72998,3.5
569,551,2
213,4306,3
349,56174,4
500,5952,4.5
137,805,4
108,4232,3.5
149,46972,3
464,1214,2
551,2959,4
133,25,5
46,2054,2
552,4310,4.5
159,55995,3
272,5995,5
95,1617,4
346,648,4
528,1198,4
71,1299,4
530,405,2
171,922,4
453,76251,4.5
44,87430,1
384,52319,4
154,88129,4.5
584,5707,3.5
365,1690,3
178,72998,3.5
494,1,2.5
395,4995,4
82,6218,1.5
517,84273,5
475,5872,3
453,223,4
446,56775,3
528,3753,1
110,1658,2.5
108,112290,5
592,60397,3
233,589,3
545,8644,4.5
231,1641,5
426,1215,4
156,4029,4
565,539,3
43,102720,2.5
110,924,5
563,111113,2.5
395,1029,3
222,4526,3
131,2403,4
181,838,3
186,112,5
0,4963,3
566,33004,4
110,2762,4
13,176,4
431,56587,3
261,2716,3
2,42725,4
421,1206,5
453,16,4.5
24,45447,4
398,7256,4
13,1260,5
421,1270,4
321,4823,2.5
366,2571,5
510,96821,4
382,54934,0.5
279,1208,4
474,6378,5
580,527,4.5
11,4361,4.5
269,104,4
46,1597,1
181,2336,3
134,136864,2
105,2616,2.5
66,1302,4.5
302,8024,3
295,2052,3
488,40732,3
574,1028,4
71,2916,4
543,480,2
159,102123,5
181,1136,5
84,33794,4
518,89774,4
605,457,4
431,68319,3.5
171,5445,4.5
1,899,5
219,7254,4.5
201,5816,3
167,64969,3
475,2147,3
231,110,5
453,4007,4
11,4993,4.5
473,2094,4
518,60069,4
518,40412,4.5
558,4262,4.5
149,380,4
522,60040,3
149,2000,3
38,88125,4.5
134,913,4.5
196,480,3
178,72733,4
604,1213,4
377,3186,3.5
149,33437,3.5
332,1457,0.5
566,3868,4.5
560,53996,3
579,224,3
546,2641,4
129,193,1
295,96588,3.5
377,2516,1
159,4306,3.5
427,1136,1
474,4056,4
517,47446,3.5
178,3671,3
149,5047,4
131,2321,4
343,2429,4
475,2985,4
156,5254,3
286,345,3.5
526,1036,4
409,51255,4
440,1197,4
108,2959,5
474,5420,3
323,2115,3
543,1345,3
66,2401,4
565,4351,3
80,4238,3
382,53972,2.5
373,56367,5
462,1358,4
74,59315,5
270,1485,3
579,410,3
156,1848,3
452,1385,2
565,4587,1.5
238,1663,3.5
17,266,4
228,4034,2
276,6618,3.5
440,2763,3
62,6586,1.5
273,3098,4
222,2115,3.5
404,364,4
43,2060,4
604,1665,2
453,71254,4
282,2416,3
447,33794,5
43,344,3
159,87869,4
431,2987,2.5
397,7318,0.5
600,527,5
565,50003,1
547,1042,4.5
323,8796,2.5
23,832,3
178,6863,3
368,293,5
181,1240,3
220,494,2
441,2247,3
604,3160,4
155,4306,3.5
377,7845,1
11,3753,3.5
273,4015,1
560,2054,3
552,81788,4
303,784,3
534,106696,3.5
475,1676,4
416,2700,4.5
550,31685,3.5
377,518,2.5
110,1446,4.5
429,587,4
282,110,2
312,4993,4
266,420,1.5
131,1254,4
522,2085,3
558,2959,5
547,500,5
12,342,2
517,1036,4
65,616,3.5
532,1527,4
356,1136,3
180,1198,5
286,3275,4
479,48414,3
500,27879,4
171,2583,4
266,912,4
354,31658,3.5
337,260,5
298,4308,4
538,1084,5
254,1895,4
291,32,4
382,80166,0.5
45,136598,4
566,103341,3.5
231,778,5
111,949,4
501,353,2
548,86298,3
334,74458,3.5
80,1752,3
74,122906,5
348,2735,3
275,317,3
565,7986,1
395,2734,3
202,3528,4
171,31,3
409,119145,4
500,31804,3.5
120,6402,5
441,1230,5
462,48774,4.5
587,3949,5
168,527,3
108,26585,4.5
465,88,5
525,3062,4
525,1206,5
201,4148,3
171,4246,4.5
569,1722,3
607,34405,4
334,6942,2.5
410,52604,4.5
577,2355,3
474,912,4
252,49651,4.5
537,49824,3
24,3275,4.5
100,4310,4
85,497,4
519,551,3.5
11,527,5
0,1997,3
349,1729,2.5
254,1084,5
258,869,4
85,2289,4
372,71156,2.5
243,1291,4
449,3515,4
138,1197,5
126,595,4
332,1196,3.5
365,7451,4
216,4306,3
20,6502,3.5
552,70565,3.5
138,2613,2
65,48780,4
475,741,5
43,6814,3
364,60040,2.5
105,4289,3.5
282,2640,4
149,590,4
12,2355,5
243,1196,3.5
162,2908,4
215,3686,3
481,3247,3
192,3633,2.5
331,4466,3
416,2329,4.5
110,1571,4
475,1172,4
