userId,itemId,rating
17,204,4
443,3578,2.5
532,57640,3.5
276,45499,0.5
1,3917,4
386,5266,1
219,4148,0.5
474,6947,5
532,6773,4
509,33493,4
382,1732,5
57,293,3
519,1089,4
556,2420,3.5
526,955,5
484,76093,5
120,3604,0.5
171,3368,3.5
377,4720,2.5
590,5447,4
111,3296,4
181,2424,3
105,4039,2
537,2688,2.5
475,527,4
159,51925,3.5
233,380,3
171,1748,4
171,3052,4
528,1037,3
504,2076,3.5
519,5349,3
171,1653,4.5
11,1894,3
364,1682,4.5
352,1694,1
500,3949,3.5
0,3646,1
365,34,4.5
62,2918,3.5
510,2144,4
238,31685,3.5
83,300,4
134,1674,3
6,5218,4
138,3504,4
170,3555,4
565,26593,2
478,480,5
565,410,2.5
120,3315,4.5
71,1200,4
62,4367,3.5
335,899,5
271,59369,4
210,1247,4
141,2288,2
185,3448,3.5
386,356,5
287,64,3
532,69481,5
238,2791,4
473,17,5
408,1407,5
171,2953,1
509,1272,3.5
117,175569,4
603,362,3
442,2406,4
356,1333,3
249,5669,4
307,986,3
276,6541,2.5
273,4025,2
558,2722,4.5
325,1240,3.5
192,2291,4
235,634,3
222,2159,2.5
43,4848,3
105,492,3.5
171,5673,4.5
501,4009,3
367,48516,4
475,2686,4
521,1042,5
276,2762,4
149,44004,3.5
608,144976,4.5
528,2297,3.5
360,2529,4
519,1997,4.5
475,1278,4
509,7143,3.5
574,2087,4
282,2926,2
65,2746,3.5
439,3578,4
455,47491,4
558,7256,4.5
258,1089,5
71,296,4
475,3157,4
300,541,5
202,1961,2
246,858,5
514,1036,4
455,78469,3
413,3362,4
203,92259,3
0,130490,3
504,7940,4.5
569,1136,5
509,51255,3.5
365,2712,3
343,2455,5
43,2533,2
546,161,2.5
537,780,4.5
565,325,1.5
105,4552,3.5
134,68358,4
547,5014,4.5
307,151,3
499,6062,2.5
588,30793,3.5
33,2617,0.5
452,265,3
24,60756,4
517,118696,3
57,21,4
53,165635,1
235,765,5
181,3809,3
134,1036,4.5
431,38061,3.5
62,78772,1.5
542,1616,3
288,1396,3
105,1597,1
156,3483,3.5
570,337,4
358,562,4
336,2273,4.5
65,34162,3.5
246,2000,4
395,1244,4
500,3578,4.5
352,3441,4
481,61132,4
382,7090,2
565,45,2.5
406,5349,4
181,2454,3
248,112171,3.5
525,1265,4.5
528,47,4
171,4896,4.5
378,49272,2.5
41,661,4
282,870,1
196,1244,4
75,589,5
519,410,2.5
163,82459,4.5
481,1517,2
563,27772,3
475,3438,2
65,902,4
279,6787,4.5
295,4701,3.5
89,1213,3.5
290,6708,3.5
271,3624,2
565,87,0.5
248,130686,3
552,62081,3.5
0,102125,5
560,40815,4
608,86345,5
105,910,3.5
258,25,5
588,145935,1.5
82,593,4
565,1562,1.5
43,1036,5
528,59131,3.5
579,736,4
481,1968,4
578,1357,4
565,2247,3
534,54001,3
338,1676,2.5
511,43,4
149,5414,2
455,68157,3.5
230,1231,2
323,7812,3.5
159,1676,4
570,1222,5
149,36517,3
565,7704,2
360,1196,4
266,4306,5
397,923,4.5
600,7458,3
105,2946,3.5
407,2791,4.5
123,4040,3
475,95510,3.5
68,196,2
528,2160,3.5
278,1617,4.5
193,1199,4.5
159,110102,4.5
431,2490,3
552,57326,0.5
163,1266,4
565,1204,4
105,1231,3
273,267,2.5
233,225,3
547,3916,5
416,112852,5
377,66097,4.5
418,1234,5
246,1276,3
171,2095,2
156,3753,3
296,3147,4
213,166528,4.5
294,1917,2.5
497,5989,3.5
475,4033,4
500,34338,2.5
295,114180,3.5
156,551,5
372,69122,1
282,260,5
57,458,3
336,46723,2
592,33679,3
519,1097,2.5
494,48780,4.5
245,1767,4
507,6586,4
378,1210,3.5
0,6541,4
66,4499,4
182,1358,5
323,4011,4.5
286,111362,3
535,318,5
216,69122,4
127,5349,2.5
13,2915,3
174,2901,1
44,34048,1
278,1207,5
488,2542,1
555,55820,4
543,68157,4.5
510,55451,3.5
24,3479,3
565,5481,1.5
150,58998,4
449,2987,4
145,2986,0.5
547,585,3
254,1732,4
275,39,3
565,575,0.5
192,103253,1.5
595,6333,4
13,2439,4
474,1617,4
11,34048,2
519,708,2
565,4619,1.5
16,3006,4
406,5952,3
482,2571,5
514,113378,3
171,8530,4
397,27846,5
13,2988,4
97,1639,2
488,4902,4.5
514,2096,3
39,44191,3.5
223,586,4
149,12,3.5
86,780,2.5
440,4878,4.5
455,586,3.5
13,1413,4
519,8984,4.5
183,95858,4
99,3198,3.5
417,595,3
184,1221,5
131,151,3
149,6502,3.5
78,5952,4.5
213,541,4.5
336,2918,4.5
475,3478,2
479,45499,5
273,170,5
453,500,3
276,153,3
159,31696,4
75,1391,2
276,3033,3.5
349,6997,3
569,1375,3
190,3897,4
178,1284,3.5
497,608,4
455,45722,4
39,1923,3.5
219,1090,3
475,3262,3
431,30812,1
402,2140,3
271,139385,2.5
459,2571,3.5
517,4011,4
43,67361,2
105,940,2.5
171,7082,3.5
108,136016,3.5
335,1028,5
304,356,5
231,1266,4
376,610,4
267,1273,5
188,788,4.5
377,2121,2
474,33166,4.5
19,2918,3
517,44788,3
528,48385,4.5
259,44191,4
475,39234,4
171,36517,4
102,4993,4
513,110,3
68,933,4
349,4993,3
149,2076,4
159,117895,3.5
565,3258,2.5
533,3174,5
360,380,4
13,125,4
276,95,3.5
224,181,1
16,164,3
129,267,4
154,111,4.5
66,3697,3.5
382,95441,2
555,1296,4
294,4816,4.5
509,1227,4
247,54286,5
43,62956,3
519,1801,3
156,2941,4
181,37736,3.5
150,7361,4
568,2478,3
286,87304,3.5
377,1215,5
339,5013,3.5
108,148424,3
402,5650,3
574,2541,4
218,7620,4
11,8983,4
108,8042,4
475,157,4
146,261,3
228,3785,1.5
382,7257,0.5
279,1772,1.5
500,1784,3.5
383,316,4
108,45662,2.5
334,63082,3.5
525,5083,4
43,2985,4.5
221,531,3
509,3578,4
44,59315,3
408,1721,5
537,1240,5
445,1717,3
428,56367,0.5
171,457,5
80,39292,3.5
205,318,4
488,551,3.5
480,10,2
43,3175,4
510,1197,3
236,435,4
566,73017,3.5
110,2269,3.5
221,27,3
13,968,5
528,1921,3.5
337,2617,4
275,50,5
525,3994,1.5
105,481,3.5
500,48516,4.5
71,1225,4.5
101,30812,3
210,3418,5
101,88405,1
67,153,1
543,97921,0.5
61,733,5
268,2287,5
147,1281,4.5
517,49347,5
11,880,2.5
384,85342,5
272,1297,4
23,3452,3.5
314,122920,4
565,59336,3
542,543,4
213,40732,4
13,1480,3
20,27397,4
571,1032,4
68,3072,2
53,39292,3
182,345,4
78,1584,3
181,6565,4
385,1213,4
365,1961,4
178,8167,4
189,454,3
43,38061,4.5
497,5378,2
149,1562,2.5
159,89864,3.5
501,230,3
182,2302,3
542,1206,4
410,81591,4
475,27611,4
482,55167,5
504,48394,4.5
68,3421,4
227,7147,5
365,2273,3
532,74789,4
595,1206,5
442,110,4
273,785,4
37,1172,4
63,54272,2
246,239,3
342,7153,2.5
565,288,3
71,1266,4.5
546,3948,3.5
545,1556,3
131,851,1
349,6365,3.5
514,2712,2
11,2167,1.5
150,32,4
219,1276,5
560,5377,3.5
566,3949,3.5
0,2042,3
68,586,3
120,2683,2.5
431,50685,4.5
431,69844,4
339,5341,4
0,95182,2
181,1566,3
68,1339,2
532,6016,3.5
273,3264,3
565,56563,3
171,8376,4
523,2269,5
143,1968,5
348,2791,5
530,1,4
526,52722,1
362,1527,4.5
59,44195,4
294,442,3.5
219,2097,2.5
413,260,5
247,2716,3.5
75,1036,5
500,8961,3.5
129,328,2
45,110771,2
109,161,4.5
11,33679,3
382,92535,4
367,926,5
246,1440,1
65,54190,4
222,7579,2.5
540,780,3
526,6593,3
171,252,2
471,1580,1
487,2763,3.5
276,4846,5
171,1028,3
475,3826,2
362,2706,4
525,2918,4.5
36,8865,1
0,2594,4
231,1036,4
475,31696,3
397,1265,4
514,81845,4
548,64614,3.5
329,904,5
108,3681,5
155,4025,3
101,108729,3
29,1907,4
453,103883,4
246,2450,1
185,1304,2
522,53125,3.5
13,3219,2
159,1036,4
38,79132,5
503,1019,4
266,590,3.5
100,1247,4
418,31,4
163,179819,2
319,296,3.5
178,1032,4
474,3451,4
159,53000,3.5
182,1249,5
565,429,1.5
378,356,4
574,1676,4
171,3168,3.5
475,4115,2
171,50274,3
509,30749,4
247,377,3
272,45431,4
336,86911,0.5
45,104211,5
528,50740,4
99,1231,4
133,32,4
246,387,2
146,327,1
402,736,1
171,6376,2.5
99,1262,3
123,904,5
570,4734,4
297,4022,4.5
507,33679,4
98,33004,4
423,1704,3.5
171,8920,3.5
74,2571,5
276,5106,2
155,3698,4
516,2948,3
565,71327,3.5
266,1500,3
503,2664,5
163,135216,0.5
24,1777,3
519,441,4.5
456,1259,5
402,4361,3
502,4262,4.5
181,2668,3.5
501,95,2
509,77561,3.5
138,50,4
178,4015,1.5
242,223,2
600,134853,5
182,1500,5
110,4690,3.5
512,1320,2.5
563,159858,4
366,152970,4
33,44191,2.5
30,6327,3.5
475,3949,4
565,60487,3
243,187593,4.5
46,1973,2
453,128360,3.5
43,3751,3
604,6658,3.5
233,435,2
552,68793,3.5
150,904,4
366,3949,2.5
102,2805,4
475,6039,2
269,551,3.5
187,34,3
171,6327,3.5
282,2916,3
150,94864,4
286,138036,4.5
273,30810,4.5
401,45501,3.5
565,704,0.5
134,52281,2.5
565,423,2.5
351,377,4.5
526,63992,3
138,1394,5
475,107406,4
0,3408,3
551,88125,5
149,3275,4.5
486,122904,5
339,41863,4.5
178,2176,3.5
565,50005,2
532,2407,3
526,922,5
182,1633,4
501,1676,2
121,2959,0.5
171,3363,3
210,1196,5
43,2598,3
108,6863,4.5
159,27482,3
363,1246,5
475,700,4
431,59615,1
62,184257,4
475,51931,3.5
114,736,3
402,2596,4
220,50,3
31,4880,5
565,1770,2
423,736,3
515,1199,3
550,356,4.5
171,3088,3
528,780,2
378,60069,3.5
526,4896,5
354,112552,3
201,151,3
481,2321,1
156,4447,3
282,1270,3
236,2916,4
377,2798,2
215,1263,3
500,5577,4.5
547,1381,3
68,1717,3
552,40826,4
548,7458,3
33,8949,3.5
181,4000,3
431,5064,4.5
532,55820,4.5
558,8644,4.5
474,368,3
552,32298,3
63,109487,5
101,1097,4
427,1968,2
178,6539,4
526,661,3
566,5971,4
494,72998,3
474,7018,5
43,4654,1.5
86,4034,4.5
43,38,3
323,4333,3.5
408,1408,3
48,1215,4
0,8644,5
35,5816,2
358,708,3
13,611,3
362,292,4
163,4533,3
542,3896,3
246,2105,4
215,1917,3
454,108932,4
570,1693,4
539,2053,3
395,1277,5
198,2968,3
475,41569,4
604,2243,2
491,2011,5
47,1240,4
43,39183,3
171,56563,3.5
522,2291,3.5
277,1291,4
171,951,4.5
431,2881,3.5
131,3066,5
377,708,2.5
475,788,3
475,52,3
546,317,2
117,33794,5
517,66511,3.5
273,2916,4
404,255,5
455,80219,3.5
196,532,3
146,553,5
148,6440,5
83,110,5
377,3005,3.5
131,1223,4
517,3307,3
120,110130,5
565,59016,2.5
108,51666,2
2,203,4
321,4993,4
238,150,4
156,1031,3
222,1266,4
162,2291,5
546,3101,2.5
475,17,4
178,1580,3.5
449,292,3
488,8961,4
552,8530,3.5
0,1731,3
443,45722,2.5
481,2803,3
449,2421,2
155,1210,4
16,2144,4
473,1821,3
377,2109,3
110,3252,4
192,79224,3.5
135,588,5
474,4265,2
513,533,2
46,457,2
272,71745,3
272,8636,3
37,1073,1
77,180031,4
37,2406,3
11,86911,3.5
455,44022,3.5
215,1393,5
62,4989,5
554,194,3
134,6377,3.5
574,53993,4.5
407,480,5
319,5816,4
367,1407,3.5
64,373,3
95,1704,4.5
431,3981,2.5
305,7458,4.5
321,4306,4.5
437,380,5
23,5106,2.5
540,377,3
305,63082,5
148,7924,3.5
43,1884,2.5
276,8968,4
188,2006,4.5
475,43928,2.5
413,2366,5
51,109374,4
418,507,3
171,8153,2.5
144,104841,0.5
421,2531,4
44,160438,1.5
2,3968,3
565,267,1
503,2115,4
293,300,3
551,81834,5
410,5630,4.5
171,1629,2
6,3578,3.5
273,1136,5
161,296,5
565,282,2
491,4226,5
24,2798,0.5
475,3555,3
159,88785,3.5
402,4993,5
455,89745,4
397,6539,3.5
247,597,3.5
314,135536,4
501,1037,3
173,380,2
528,2918,4
211,367,4
178,72011,4
604,910,5
181,3244,3
431,54999,3.5
120,4641,2.5
221,500,5
226,187593,5
128,218,4
240,2762,3.5
273,6378,4
114,539,4
301,260,5
395,1282,5
568,4223,4
449,2424,4
348,17,3
117,50,4.5
587,3578,4
488,8491,4
479,61250,4
525,44,1.5
600,139385,4
43,105504,4.5
124,1,5
185,2384,4.5
24,1779,3
540,17,4
452,1272,5
138,471,5
406,1258,2.5
171,6772,3
282,575,2
288,1917,4
421,2490,5
178,38061,3.5
231,3258,3
0,1690,3
349,8874,2
43,7895,3.5
0,1281,4
475,34162,3
171,31116,4
11,68157,4
159,293,5
500,8810,1.5
463,1356,3
246,3873,3
382,47610,2
58,179819,0.5
606,4388,5
546,923,4.5
129,442,3
240,509,3.5
430,50601,3
475,4591,3
509,73017,5
349,2000,2
44,136864,1.5
314,86880,4
86,48516,5
248,94985,3.5
199,74458,4
362,2985,3
294,8961,3
2,59143,4.5
395,3949,5
224,141,4
321,4027,4
565,4321,3
2,3897,3.5
218,1258,2.5
404,227,4
149,1672,3.5
382,38061,3.5
181,2528,3
212,39,5
514,3959,4
270,1917,2.5
386,1441,5
501,165,2
378,1214,3.5
159,99117,2.5
282,1882,2
547,5296,3.5
246,2605,2
101,96588,1.5
377,1197,3.5
305,4387,4.5
246,1291,3
192,65802,4
532,5816,3
268,3996,1
457,269,3
475,379,2
317,589,4
191,6377,5
552,33004,1
500,4886,2.5
25,19,2
474,43917,3
11,5989,4.5
554,36,5
44,176419,3
181,2040,3
339,3019,4
178,1248,4
17,270,5
367,8998,4
443,33004,2
155,39183,4
441,898,4
364,85414,4
431,2161,2
99,272,4
218,6440,4
382,1653,2
566,81834,4
449,782,3
526,64620,3.5
453,3994,3
525,1784,4.5
272,54286,4
517,84944,4.5
413,1050,4
159,253,4
13,2875,3
373,99114,4
453,44972,4
475,60072,2.5
149,53127,4
481,4963,3.5
479,114074,3
24,56145,4
277,1270,5
178,2717,2.5
305,293,5
382,55247,2.5
0,16,3
519,2423,2
382,2985,3
382,2672,0.5
314,51662,4.5
286,7373,3.5
104,104,3.5
570,62999,3.5
43,5438,2
514,1097,4.5
525,3967,4.5
406,1101,2.5
608,1923,4.5
149,54995,4.5
455,122900,4
608,4148,4
377,337,3.5
268,457,2
372,924,4.5
105,3386,3.5
517,3504,4.5
475,4623,4
563,119141,3
13,4232,1
397,1287,4
525,7352,4
304,300,3
171,1983,2
247,3481,4
183,5464,4
422,4973,5
37,950,5
252,39444,5
123,4007,4
171,31658,4
122,380,5
231,356,5
272,27815,4.5
171,971,3.5
219,54001,5
181,60069,4.5
47,1370,4
540,100,3
364,5226,2.5
159,79134,3
313,520,3
514,88810,4
431,73017,3
24,51086,4
455,1617,4
180,1204,3
526,4995,4
449,1653,5
439,3981,4
43,4621,2
362,1196,5
279,3441,3.5
281,527,0.5
382,40732,2.5
222,367,3.5
376,3114,5
210,2344,4
107,4370,3.5
222,2393,3.5
276,3000,3.5
222,8636,3
446,6535,3.5
131,2355,4
519,2296,2
449,296,5
298,357,2
268,367,2
487,2329,4.5
218,3468,5
164,780,3
588,151739,3
519,3745,4
43,8493,3
565,1681,1.5
237,253,2
600,82459,4.5
372,1387,3
528,5673,3
238,5464,3.5
525,111,4.5
382,4015,2
137,36,3
595,1584,4
377,3173,3
382,128512,0.5
62,48385,2.5
102,4886,4
105,6303,3
6,780,5
455,904,4.5
138,3760,3
254,593,5
475,7149,2
184,4896,5
566,140715,3.5
80,44195,5
221,594,4
526,902,5
71,364,3
58,2671,1
211,150,3
0,36401,3
52,2268,3.5
422,2144,3.5
382,1387,3
552,45499,3.5
74,54286,4.5
68,427,3
413,3217,4
196,225,3
178,921,3.5
440,1485,3
131,1291,4
440,805,3.5
13,1343,4
565,7019,2
146,367,2
543,1013,2
400,292,4
517,59387,4
181,7254,3.5
574,6539,5
110,2788,4
597,2288,4
408,597,4
410,42738,4.5
519,6157,4
475,127130,4
348,1247,5
552,3977,3
377,3774,0.5
286,30793,2
11,26903,4.5
319,73017,4
24,69526,3
6,44665,4.5
266,266,3
349,296,4.5
522,2081,3.5
105,2810,4
14,2915,5
428,69757,0.5
574,2706,4
555,64614,3.5
178,361,2.5
163,73854,4.5
105,2046,3.5
423,2571,3.5
522,6266,2
84,1214,3
546,4638,1
431,5995,4
366,7008,5
248,69844,4.5
474,5479,4
395,265,5
267,2890,4
210,50,4
581,122924,5
131,3022,5
565,4498,2
43,4878,4
131,364,4
199,114060,2
210,3633,5
246,493,3
475,2558,2
219,3763,4
455,8957,3.5
43,111362,3
390,4069,2
449,466,2
182,1206,3
415,163,5
397,1284,4.5
446,3060,4
378,1291,3.5
402,466,2
192,99112,4
464,1240,4
565,1094,3
597,3897,4
286,177763,3.5
368,364,5
183,4993,4
286,168366,3
184,1682,5
201,2550,4
349,54736,2.5
570,1271,4
455,37741,4
552,8835,3
146,593,5
108,4262,4.5
240,6754,4
248,37386,3.5
475,4643,4
397,32,5
609,1375,3.5
509,5971,4
159,103655,3
561,661,5
159,84152,4
15,595,5
364,2919,4.5
469,1965,2.5
221,979,3
250,2605,3.5
475,6790,2.5
431,55118,5
11,1028,4.5
358,728,3
182,2360,5
75,296,4.5
237,368,4
377,5679,2
488,3578,2
474,920,5
509,86504,4
13,2572,3
43,109416,2
1,7153,4.5
528,4973,4
273,2278,3
552,2082,3
339,3307,5
148,2194,3
46,1974,1
393,4642,4.5
110,3996,4
250,1653,4.5
171,5792,2.5
421,3623,5
545,50,4
565,2058,3
600,36529,5
150,97,3
231,438,4
181,3500,3
449,507,4
543,82459,1
522,2683,4
250,3105,4
181,8372,3
223,610,4
305,109846,5
171,6252,3
309,110,4
377,2335,3.5
565,177615,2.5
276,8916,3
213,32587,3
517,136024,3
254,4002,3
294,64839,4.5
558,296,5
68,1489,2
218,6775,4
509,3275,4.5
416,69481,2.5
43,2922,4
250,2046,4
526,8961,4
522,26999,3
498,59315,4
356,1974,5
134,4886,4
276,524,3.5
518,48516,5
294,4844,2.5
410,1625,4.5
420,58559,4
13,319,3
179,88125,5
141,1998,1
162,1784,4.5
336,54503,5
11,1748,5
110,6789,4
294,3409,2.5
16,389,5
449,1265,5
42,516,5
340,56145,0.5
11,76173,4.5
382,49396,3
285,4865,5
171,45666,3.5
124,161,5
0,799,5
68,3113,2
378,56174,3.5
395,908,5
106,1196,5
377,3740,4
530,587,4
196,608,5
526,91500,4.5
77,146662,5
181,8368,3.5
163,2289,2
13,1274,1
543,953,5
65,117529,3.5
509,4776,4
62,32598,3
178,3147,4.5
565,1722,2.5
339,7387,3
270,2000,3.5
105,1267,3.5
154,1219,4.5
514,3316,2
328,110,4.5
47,48304,3.5
344,1101,3
89,2700,5
522,43560,3.5
565,2154,2
43,65133,3
196,1189,4
151,474,5
475,7373,3.5
604,7137,4
196,586,3
593,1,3
270,2858,4
565,1784,3.5
565,4084,3.5
475,293,5
106,2772,4
324,46578,4.5
367,1358,2.5
115,3285,4
570,81834,2
313,466,4
408,524,5
66,6313,3
171,48516,4
552,36527,3
181,2642,2
133,223,3
268,1199,5
565,101423,3
171,1371,2
547,586,5
528,62,2.5
501,809,2
474,2085,4
349,474,2.5
526,4994,3.5
474,4322,4
552,5254,3
409,44191,4
88,434,3
149,553,4.5
43,2231,4
355,2788,4.5
205,4993,2
458,3809,3
600,103253,3.5
108,1454,3.5
365,8093,3.5
402,921,4
271,27660,4
62,54503,4.5
62,73929,2
218,3168,4.5
13,2352,4
75,5989,5
105,1963,3
528,4239,4
96,2240,3
149,4344,3.5
475,2404,2
187,588,2
138,3033,2
43,480,3
105,743,1.5
159,57669,4
376,3418,4
520,2791,4
13,2739,3
592,4995,4
282,433,3
294,1680,3
178,380,3
475,37382,3
496,79132,4
272,783,4
377,5650,3
338,367,2.5
110,1734,4
367,2918,4
149,239,3
83,457,5
258,475,4
131,1379,2
182,1285,4
566,122882,3.5
364,4963,3.5
109,1276,3.5
534,1213,5
376,917,4
521,650,5
357,3178,4
91,296,5
25,3175,4
182,4361,5
552,63992,2
416,2028,5
178,355,2
525,194,4.5
326,56757,5
362,3578,4.5
157,589,5
221,432,5
91,253,3
13,3183,3
500,4921,3.5
89,45447,3
482,924,5
235,836,4
224,377,2
101,724,2
471,2571,4.5
89,104879,5
97,1921,4.5
537,589,2.5
185,30749,0.5
530,544,1
517,83976,4
12,527,5
201,1224,4
62,1777,3.5
305,33794,3.5
168,587,3
298,2321,2
570,2028,4
149,7222,4
364,1210,3.5
314,1721,4
475,25,3
286,141131,2.5
554,1537,4
13,3079,2
382,1916,3
24,1387,4
43,109895,3
488,27865,2
421,1876,4
246,2748,2
395,589,4
247,4011,4.5
272,7373,2.5
273,364,3.5
404,172,5
134,2329,3.5
296,4262,4.5
355,72998,4
475,160080,3
314,184471,3.5
186,196,3
266,502,1
306,367,4
351,1831,3
533,2028,4
86,48774,5
39,56921,5
509,7090,4
123,1569,4
447,2421,5
44,102125,3
171,5440,3
178,1093,2.5
185,1136,2
376,1196,5
517,127180,4
475,2456,2
440,4022,4.5
365,1193,5
68,3717,2
554,1643,3
134,4641,4
43,99846,3
248,858,5
39,8636,2.5
218,38198,4
362,45499,4.5
570,1704,4.5
528,6620,3
74,91529,4.5
584,1093,3
147,40870,3.5
533,1380,2.5
149,3177,3.5
377,4246,4
96,1375,3
479,35836,2.5
171,6869,3
413,1269,4
380,318,4
566,51540,4
171,1301,3.5
202,4329,4
395,4144,5
231,2735,3
128,317,4
512,1196,3.5
282,2956,3
497,5445,4
219,551,5
131,1243,5
108,71135,3.5
149,3785,4
223,364,5
415,252,5
478,58,5
59,1517,3.5
192,2081,4
24,1078,5
349,3272,4
171,8955,3
246,3667,1
133,540,3
475,597,3
446,2551,2
558,27704,5
382,8972,2
268,2167,5
149,3969,3.5
252,54997,5
420,109487,5
171,3247,2
79,1291,3
386,6377,5
440,364,3.5
231,1374,3
246,546,1
266,196,3
299,1150,4
110,3306,4
336,4369,5
134,457,4
105,1391,3
509,26183,3.5
171,2028,3
361,165,5
382,99114,3
329,943,4
0,6,5
388,2352,5
108,142598,4
159,170875,3
66,1201,5
543,3034,2.5
159,6333,3.5
174,2975,3
348,2928,3
273,8464,3.5
13,3104,4
171,2804,4
525,934,2.5
444,2858,5
43,101864,2
507,6957,4
475,168612,4
565,2072,2
293,588,4
238,5014,4.5
119,99114,4.5
457,283,4
23,4022,2.5
267,1965,4
475,44840,2.5
409,1101,4
574,2580,5
475,3040,4
267,1208,5
124,316,3
271,68886,4
600,157699,3.5
0,1208,4
474,7155,3
520,77455,3.5
587,293,5
49,104,3
608,1196,5
231,145,4
475,61024,4
249,2353,4
149,2013,3.5
505,2018,5
302,7743,2.5
352,4027,3
65,102903,4
68,2606,4
62,165103,4
314,111759,4
62,5449,3
595,6365,4
571,2746,4
110,4963,4
178,32,3
519,1249,3.5
43,4233,2.5
11,8949,4.5
455,367,2.5
181,1371,3
219,1753,3.5
421,1954,4
58,356,3.5
235,5,3
398,33660,4.5
246,3701,2
110,6898,4
57,260,5
183,5872,3
136,342,3.5
171,4776,3.5
528,1370,3
466,2570,3
306,648,5
100,1197,3.5
395,3967,1
123,3551,4
258,176,5
99,3679,4
219,597,3.5
178,3836,3.5
24,52722,3.5
522,1682,4
295,112175,3.5
300,3732,4
409,107406,3
24,6299,4.5
192,117529,3.5
131,920,4
424,527,5
83,21,3
531,15,3
528,26326,5
211,761,3
108,7657,4
474,50,3
43,60072,2
453,2006,5
181,1179,3
364,1653,2
519,1544,3.5
365,1641,4
566,122904,3.5
218,3983,3
453,3681,5
188,122886,4.5
273,6708,4
205,6365,3.5
100,586,4
74,62999,5
282,3363,3
528,3269,2.5
120,2539,2
431,587,2
352,2723,4
171,4029,4.5
509,915,4
192,1588,3.5
297,3578,5
475,587,3
431,455,2
177,953,4.5
526,6870,4
44,134246,0.5
560,2701,3
443,3409,2
68,1747,2
171,39183,4
565,4113,2
602,678,4
171,6157,3
382,2700,4
43,3024,3
354,239,4.5
192,95167,3
71,1097,4
159,146210,3
19,1258,5
110,6873,2
215,4381,2
446,7297,4
475,6810,2.5
179,60069,5
192,90746,3.5
475,27808,3.5
314,102125,3.5
149,59022,4
159,1517,4
565,230,2
184,1193,4.5
228,3264,1
352,2167,4
455,97752,3.5
565,27002,3.5
159,109374,4.5
15,474,4
246,2268,3
565,3669,2.5
288,4306,3.5
183,3285,2
349,8207,3.5
66,3108,4.5
171,7211,3.5
159,4084,3.5
210,2194,4
56,349,5
382,3578,3.5
43,4681,4
552,2617,3
138,2643,1
501,2986,1
295,107449,1.5
455,160438,3
454,134853,4
138,1690,3
606,1193,4
171,7054,3.5
366,94931,3.5
494,172,1
231,3210,4
54,1518,4
110,2541,4
32,54272,5
307,485,3
163,122900,2
566,188751,4.5
528,1033,3
159,62849,4
33,6377,4.5
297,80549,4.5
31,924,5
265,2906,3
349,48516,2.5
272,3082,3.5
526,3087,1
348,2890,4
474,47644,3.5
371,95,3
314,81564,3.5
517,527,4
343,2135,4
440,736,4
495,1584,5
357,48516,5
13,464,3
101,81932,4
171,2012,3
178,1663,3.5
43,126420,1.5
131,2701,1
237,539,5
445,1639,3
2,3089,3
505,1224,5
44,134170,4.5
424,592,3
113,832,2.5
11,2407,2
131,2009,4
108,134368,4
187,185,3
568,81845,4.5
382,102125,3
565,1752,2
221,189,3
181,1588,3
13,1093,2
343,2421,4
565,553,2.5
545,6754,4
264,42718,3.5
507,134368,3
528,3882,2
254,3538,2
481,593,4
323,1584,3.5
552,70301,3.5
367,56805,4.5
121,89745,4.5
171,3578,3
594,527,4
532,2291,3.5
500,34,4
201,1200,4
336,2706,4
500,3174,3.5
183,592,4
601,9,3
181,40959,4.5
39,1479,5
352,1077,4
181,2359,4
271,6281,3
307,153,3
465,631,3
517,1483,4
103,185,5
159,59900,4
282,2382,3
530,1214,3
453,59784,3.5
277,648,5
65,1088,4.5
337,2694,2
481,1219,3.5
515,1351,3
108,40278,4
500,2291,4
479,69481,4.5
110,4992,3
514,87522,4
43,91273,1.5
11,51255,5
282,1387,4
62,45501,3.5
315,2506,4
231,3663,2
382,5618,4
517,7238,4
557,380,3
475,5291,4
166,260,3
379,109487,3.5
192,1562,3
271,2959,4.5
80,59615,3.5
171,1010,3
287,810,3
138,2355,3
362,440,4
108,328,3.5
19,517,4
178,1359,2
595,4973,5
159,60072,4.5
43,350,2.5
149,41566,2.5
194,595,4
156,2081,5
410,48394,4.5
46,1845,3.5
108,7445,4
526,74450,3
379,110730,1.5
597,1694,3
520,47,3.5
442,2657,1
13,648,2
500,2581,1.5
422,914,5
416,1617,3.5
311,266,4
252,8464,4
164,316,4
276,6333,4
244,1947,4
574,4993,5
552,8810,2
110,48783,3.5
501,3127,3
286,3751,2
42,332,5
565,7005,1.5
365,466,3.5
46,673,2
134,2072,4.5
218,87232,3
552,42009,2.5
475,72226,4
444,48516,5
43,3564,2
273,6502,4
602,1228,5
26,151,3
505,1408,3
105,30793,3.5
108,152081,4
13,1233,5
266,7360,5
89,2174,4.5
45,2012,4
13,3445,4
455,1892,4
366,2959,5
43,3617,4
395,417,4
435,527,5
110,3632,4
546,3536,3.5
479,47518,3.5
62,5991,2.5
149,784,2.5
105,316,3.5
343,2366,3
221,207,4
390,68954,3
565,597,3
434,4993,5
80,46530,2.5
565,1485,2.5
526,1,5
277,2598,4
6,8985,4
469,5643,4.5
43,32291,2.5
402,293,3
213,60074,3
503,2266,4
238,6754,3.5
0,1221,5
178,920,5
